DATE,BAMLCC0A4BBBTRIV
1993-10-20,179.80
1993-10-21,179.13
1993-10-22,178.73
1993-10-25,177.97
1993-10-26,178.39
1993-10-27,178.33
1993-10-28,178.49
1993-10-29,178.52
1993-10-31,178.59
1993-11-01,177.71
1993-11-02,177.06
1993-11-03,177.02
1993-11-04,176.72
1993-11-05,175.93
1993-11-08,176.31
1993-11-09,176.84
1993-11-10,176.45
1993-11-11,176.32
1993-11-12,176.76
1993-11-15,176.88
1993-11-16,177.08
1993-11-17,177.29
1993-11-18,176.85
1993-11-19,176.01
1993-11-22,175.91
1993-11-23,176.18
1993-11-24,176.38
1993-11-25,.
1993-11-26,176.78
1993-11-29,177.31
1993-11-30,176.70
1993-12-01,176.91
1993-12-02,177.03
1993-12-03,176.98
1993-12-06,177.89
1993-12-07,178.04
1993-12-08,178.14
1993-12-09,178.41
1993-12-10,177.95
1993-12-13,177.66
1993-12-14,177.37
1993-12-15,177.29
1993-12-16,177.22
1993-12-17,177.54
1993-12-20,177.48
1993-12-21,177.15
1993-12-22,177.83
1993-12-23,178.32
1993-12-24,.
1993-12-27,178.54
1993-12-28,178.52
1993-12-29,178.49
1993-12-30,177.84
1993-12-31,177.88
1994-01-03,177.24
1994-01-04,177.11
1994-01-05,177.28
1994-01-06,177.71
1994-01-07,178.96
1994-01-10,179.07
1994-01-11,179.47
1994-01-12,180.04
1994-01-13,179.47
1994-01-14,178.85
1994-01-17,178.94
1994-01-18,179.24
1994-01-19,179.40
1994-01-20,179.85
1994-01-21,179.80
1994-01-24,179.93
1994-01-25,179.73
1994-01-26,179.81
1994-01-27,180.23
1994-01-28,180.89
1994-01-31,181.10
1994-02-01,180.50
1994-02-02,180.56
1994-02-03,180.24
1994-02-04,179.54
1994-02-07,179.11
1994-02-08,178.93
1994-02-09,179.00
1994-02-10,179.34
1994-02-11,179.38
1994-02-14,179.50
1994-02-15,179.54
1994-02-16,179.56
1994-02-17,178.95
1994-02-18,178.14
1994-02-21,.
1994-02-22,178.40
1994-02-23,177.91
1994-02-24,177.39
1994-02-25,177.27
1994-02-28,177.42
1994-03-01,176.66
1994-03-02,176.45
1994-03-03,176.34
1994-03-04,175.61
1994-03-07,176.22
1994-03-08,176.07
1994-03-09,175.77
1994-03-10,175.26
1994-03-11,175.18
1994-03-14,175.11
1994-03-15,175.38
1994-03-16,175.84
1994-03-17,176.14
1994-03-18,175.37
1994-03-21,174.72
1994-03-22,175.16
1994-03-23,175.90
1994-03-24,174.61
1994-03-25,174.52
1994-03-28,174.41
1994-03-29,173.69
1994-03-30,173.25
1994-03-31,173.04
1994-04-01,.
1994-04-04,170.66
1994-04-05,171.15
1994-04-06,171.35
1994-04-07,171.80
1994-04-08,171.75
1994-04-11,171.75
1994-04-12,172.16
1994-04-13,171.96
1994-04-14,171.48
1994-04-15,171.59
1994-04-18,170.56
1994-04-19,170.42
1994-04-20,170.71
1994-04-21,172.11
1994-04-22,172.07
1994-04-25,172.10
1994-04-26,172.97
1994-04-27,.
1994-04-28,171.75
1994-04-29,171.16
1994-04-30,171.20
1994-05-02,170.74
1994-05-03,170.52
1994-05-04,170.35
1994-05-05,170.87
1994-05-06,169.23
1994-05-09,168.02
1994-05-10,169.00
1994-05-11,168.11
1994-05-12,168.78
1994-05-13,169.08
1994-05-16,169.60
1994-05-17,171.16
1994-05-18,171.43
1994-05-19,172.11
1994-05-20,171.66
1994-05-23,170.64
1994-05-24,171.00
1994-05-25,170.91
1994-05-26,171.29
1994-05-27,171.07
1994-05-30,.
1994-05-31,170.73
1994-06-01,170.86
1994-06-02,171.53
1994-06-03,172.47
1994-06-06,173.21
1994-06-07,172.91
1994-06-08,173.32
1994-06-09,172.94
1994-06-10,172.68
1994-06-13,172.35
1994-06-14,173.07
1994-06-15,172.49
1994-06-16,172.44
1994-06-17,172.05
1994-06-20,171.96
1994-06-21,171.50
1994-06-22,172.09
1994-06-23,172.23
1994-06-24,171.48
1994-06-27,171.65
1994-06-28,171.21
1994-06-29,171.42
1994-06-30,170.80
1994-07-01,170.79
1994-07-04,.
1994-07-05,171.14
1994-07-06,171.13
1994-07-07,171.40
1994-07-08,170.42
1994-07-11,170.07
1994-07-12,170.30
1994-07-13,170.65
1994-07-14,172.01
1994-07-15,172.22
1994-07-18,172.76
1994-07-19,173.05
1994-07-20,172.47
1994-07-21,172.35
1994-07-22,172.06
1994-07-25,172.38
1994-07-26,172.34
1994-07-27,171.98
1994-07-28,172.40
1994-07-29,174.08
1994-07-31,174.16
1994-08-01,173.98
1994-08-02,174.49
1994-08-03,174.28
1994-08-04,174.39
1994-08-05,173.16
1994-08-08,173.24
1994-08-09,172.73
1994-08-10,172.78
1994-08-11,172.43
1994-08-12,173.02
1994-08-15,173.04
1994-08-16,173.67
1994-08-17,174.44
1994-08-18,173.57
1994-08-19,173.35
1994-08-22,173.13
1994-08-23,173.39
1994-08-24,173.89
1994-08-25,173.60
1994-08-26,173.97
1994-08-29,174.02
1994-08-30,174.29
1994-08-31,174.59
1994-09-01,174.61
1994-09-02,174.51
1994-09-05,.
1994-09-06,174.15
1994-09-07,173.91
1994-09-08,173.93
1994-09-09,172.83
1994-09-12,172.84
1994-09-13,172.93
1994-09-14,173.31
1994-09-15,173.71
1994-09-16,172.54
1994-09-19,172.84
1994-09-20,172.59
1994-09-21,172.37
1994-09-22,172.49
1994-09-23,172.40
1994-09-26,172.50
1994-09-27,172.28
1994-09-28,172.61
1994-09-29,171.81
1994-09-30,172.15
1994-10-03,171.79
1994-10-04,171.69
1994-10-05,171.16
1994-10-06,171.18
1994-10-07,171.66
1994-10-10,171.84
1994-10-11,172.36
1994-10-12,171.97
1994-10-13,172.46
1994-10-14,172.64
1994-10-17,172.57
1994-10-18,172.73
1994-10-19,172.35
1994-10-20,171.50
1994-10-21,171.42
1994-10-24,171.22
1994-10-25,171.07
1994-10-26,171.05
1994-10-27,171.15
1994-10-28,171.77
1994-10-31,171.94
1994-11-01,171.32
1994-11-02,170.96
1994-11-03,170.73
1994-11-04,170.28
1994-11-07,170.18
1994-11-08,170.39
1994-11-09,171.03
1994-11-10,170.79
1994-11-11,170.62
1994-11-14,171.03
1994-11-15,171.47
1994-11-16,170.96
1994-11-17,170.43
1994-11-18,170.56
1994-11-21,170.54
1994-11-22,170.90
1994-11-23,172.28
1994-11-24,.
1994-11-25,172.28
1994-11-28,171.92
1994-11-29,171.46
1994-11-30,171.82
1994-12-01,171.61
1994-12-02,172.48
1994-12-05,172.37
1994-12-06,173.00
1994-12-07,172.73
1994-12-08,172.74
1994-12-09,172.99
1994-12-12,172.49
1994-12-13,172.60
1994-12-14,173.24
1994-12-15,173.06
1994-12-16,173.06
1994-12-19,173.27
1994-12-20,173.37
1994-12-21,173.48
1994-12-22,173.08
1994-12-23,173.18
1994-12-26,.
1994-12-27,173.98
1994-12-28,173.86
1994-12-29,173.50
1994-12-30,173.24
1994-12-31,173.28
1995-01-02,.
1995-01-03,172.90
1995-01-04,173.49
1995-01-05,173.14
1995-01-06,173.40
1995-01-09,173.20
1995-01-10,173.64
1995-01-11,173.79
1995-01-12,173.91
1995-01-13,174.79
1995-01-16,174.95
1995-01-17,174.86
1995-01-18,174.94
1995-01-19,174.89
1995-01-20,174.45
1995-01-23,174.36
1995-01-24,174.33
1995-01-25,174.72
1995-01-26,175.20
1995-01-27,175.99
1995-01-30,176.39
1995-01-31,176.64
1995-02-01,176.28
1995-02-02,176.22
1995-02-03,177.97
1995-02-06,177.74
1995-02-07,177.89
1995-02-08,178.06
1995-02-09,177.76
1995-02-10,177.24
1995-02-13,177.49
1995-02-14,178.12
1995-02-15,178.98
1995-02-16,179.28
1995-02-17,179.17
1995-02-20,.
1995-02-21,179.22
1995-02-22,179.98
1995-02-23,180.16
1995-02-24,180.05
1995-02-27,181.02
1995-02-28,181.07
1995-03-01,181.68
1995-03-02,181.21
1995-03-03,180.71
1995-03-06,180.31
1995-03-07,180.17
1995-03-08,180.92
1995-03-09,181.42
1995-03-10,182.19
1995-03-13,182.58
1995-03-14,183.41
1995-03-15,183.35
1995-03-16,183.88
1995-03-17,183.37
1995-03-20,183.38
1995-03-21,183.43
1995-03-22,182.61
1995-03-23,182.87
1995-03-24,183.68
1995-03-27,184.22
1995-03-28,183.64
1995-03-29,183.59
1995-03-30,183.55
1995-03-31,183.43
1995-04-03,184.08
1995-04-04,184.38
1995-04-05,184.39
1995-04-06,184.63
1995-04-07,184.56
1995-04-10,184.60
1995-04-11,184.84
1995-04-12,185.19
1995-04-13,185.63
1995-04-14,.
1995-04-17,185.70
1995-04-18,185.74
1995-04-19,185.65
1995-04-20,186.27
1995-04-21,186.33
1995-04-24,186.54
1995-04-25,186.52
1995-04-26,186.53
1995-04-27,186.35
1995-04-28,186.26
1995-04-30,186.35
1995-05-01,186.28
1995-05-02,186.70
1995-05-03,187.46
1995-05-04,188.56
1995-05-05,190.10
1995-05-08,190.33
1995-05-09,191.21
1995-05-10,191.12
1995-05-11,190.80
1995-05-12,190.82
1995-05-15,191.39
1995-05-16,192.11
1995-05-17,192.44
1995-05-18,191.73
1995-05-19,191.77
1995-05-22,191.80
1995-05-23,192.28
1995-05-24,193.51
1995-05-25,194.01
1995-05-26,193.92
1995-05-29,.
1995-05-30,194.93
1995-05-31,194.82
1995-06-01,195.75
1995-06-02,196.93
1995-06-05,197.12
1995-06-06,196.93
1995-06-07,196.29
1995-06-08,195.83
1995-06-09,194.31
1995-06-12,194.50
1995-06-13,196.36
1995-06-14,196.60
1995-06-15,196.37
1995-06-16,196.15
1995-06-19,197.02
1995-06-20,196.93
1995-06-21,197.14
1995-06-22,197.99
1995-06-23,197.83
1995-06-26,197.66
1995-06-27,197.37
1995-06-28,197.76
1995-06-29,196.49
1995-06-30,196.82
1995-07-03,197.10
1995-07-04,.
1995-07-05,197.23
1995-07-06,198.22
1995-07-07,198.93
1995-07-10,198.93
1995-07-11,198.55
1995-07-12,198.44
1995-07-13,198.59
1995-07-14,198.08
1995-07-17,197.51
1995-07-18,197.00
1995-07-19,195.63
1995-07-20,195.45
1995-07-21,194.78
1995-07-24,195.63
1995-07-25,195.68
1995-07-26,195.27
1995-07-27,195.84
1995-07-28,195.49
1995-07-31,196.09
1995-08-01,195.60
1995-08-02,196.18
1995-08-03,195.54
1995-08-04,195.90
1995-08-07,196.19
1995-08-08,196.31
1995-08-09,196.02
1995-08-10,195.40
1995-08-11,194.71
1995-08-14,194.91
1995-08-15,195.17
1995-08-16,195.52
1995-08-17,195.35
1995-08-18,195.40
1995-08-21,195.99
1995-08-22,195.74
1995-08-23,195.57
1995-08-24,196.46
1995-08-25,197.61
1995-08-28,198.09
1995-08-29,197.96
1995-08-30,198.38
1995-08-31,199.07
1995-09-01,199.50
1995-09-04,.
1995-09-05,200.18
1995-09-06,200.23
1995-09-07,199.91
1995-09-08,199.76
1995-09-11,199.92
1995-09-12,200.61
1995-09-13,200.42
1995-09-14,201.32
1995-09-15,201.15
1995-09-18,200.62
1995-09-19,200.96
1995-09-20,201.34
1995-09-21,200.43
1995-09-22,200.18
1995-09-25,200.25
1995-09-26,200.11
1995-09-27,200.01
1995-09-28,200.19
1995-09-29,201.24
1995-09-30,201.29
1995-10-02,201.56
1995-10-03,201.93
1995-10-04,202.32
1995-10-05,202.55
1995-10-06,202.60
1995-10-09,202.76
1995-10-10,202.77
1995-10-11,202.70
1995-10-12,203.04
1995-10-13,204.09
1995-10-16,204.07
1995-10-17,204.21
1995-10-18,203.94
1995-10-19,204.10
1995-10-20,203.51
1995-10-23,203.34
1995-10-24,203.98
1995-10-25,204.24
1995-10-26,203.80
1995-10-27,203.85
1995-10-30,204.02
1995-10-31,204.06
1995-11-01,204.47
1995-11-02,205.02
1995-11-03,204.86
1995-11-06,204.81
1995-11-07,204.54
1995-11-08,205.19
1995-11-09,204.83
1995-11-10,204.48
1995-11-13,205.02
1995-11-14,204.95
1995-11-15,204.74
1995-11-16,205.37
1995-11-17,205.56
1995-11-20,205.56
1995-11-21,205.29
1995-11-22,205.26
1995-11-23,.
1995-11-24,205.61
1995-11-27,206.13
1995-11-28,206.15
1995-11-29,206.49
1995-11-30,207.44
1995-12-01,207.92
1995-12-04,208.93
1995-12-05,208.72
1995-12-06,208.64
1995-12-07,208.19
1995-12-08,208.22
1995-12-11,208.58
1995-12-12,208.48
1995-12-13,208.35
1995-12-14,208.36
1995-12-15,208.34
1995-12-18,207.37
1995-12-19,208.31
1995-12-20,208.23
1995-12-21,208.32
1995-12-22,208.96
1995-12-25,.
1995-12-26,209.38
1995-12-27,209.94
1995-12-28,210.34
1995-12-29,211.03
1995-12-31,211.12
1996-01-02,210.98
1996-01-03,211.23
1996-01-04,210.60
1996-01-05,210.34
1996-01-08,210.44
1996-01-09,210.40
1996-01-10,209.31
1996-01-11,209.50
1996-01-12,209.82
1996-01-15,209.88
1996-01-16,210.72
1996-01-17,211.61
1996-01-18,212.07
1996-01-19,212.24
1996-01-22,211.58
1996-01-23,211.17
1996-01-24,211.73
1996-01-25,210.70
1996-01-26,211.49
1996-01-29,211.23
1996-01-30,211.97
1996-01-31,212.42
1996-02-01,212.06
1996-02-02,211.48
1996-02-05,211.45
1996-02-06,211.86
1996-02-07,211.69
1996-02-08,211.78
1996-02-09,211.92
1996-02-12,212.64
1996-02-13,213.00
1996-02-14,212.54
1996-02-15,211.67
1996-02-16,210.79
1996-02-19,.
1996-02-20,209.26
1996-02-21,208.90
1996-02-22,209.53
1996-02-23,208.94
1996-02-26,208.74
1996-02-27,208.30
1996-02-28,207.86
1996-02-29,207.85
1996-03-01,209.38
1996-03-04,210.18
1996-03-05,209.57
1996-03-06,208.75
1996-03-07,208.60
1996-03-08,205.04
1996-03-11,206.19
1996-03-12,205.79
1996-03-13,205.74
1996-03-14,205.68
1996-03-15,204.60
1996-03-18,205.15
1996-03-19,205.33
1996-03-20,206.22
1996-03-21,206.73
1996-03-22,206.29
1996-03-25,207.44
1996-03-26,207.35
1996-03-27,206.18
1996-03-28,205.36
1996-03-29,206.38
1996-03-31,206.47
1996-04-01,206.73
1996-04-02,207.34
1996-04-03,207.07
1996-04-04,206.52
1996-04-05,204.01
1996-04-08,203.58
1996-04-09,204.24
1996-04-10,203.45
1996-04-11,202.96
1996-04-12,205.01
1996-04-15,205.48
1996-04-16,205.71
1996-04-17,205.27
1996-04-18,204.78
1996-04-19,205.37
1996-04-22,206.01
1996-04-23,205.81
1996-04-24,205.28
1996-04-25,205.27
1996-04-26,205.57
1996-04-29,205.22
1996-04-30,204.57
1996-05-01,204.49
1996-05-02,202.63
1996-05-03,202.01
1996-05-06,202.60
1996-05-07,202.47
1996-05-08,203.34
1996-05-09,203.09
1996-05-10,204.29
1996-05-13,204.74
1996-05-14,205.52
1996-05-15,205.69
1996-05-16,205.04
1996-05-17,205.73
1996-05-20,206.19
1996-05-21,206.02
1996-05-22,206.29
1996-05-23,205.77
1996-05-24,206.21
1996-05-27,.
1996-05-28,206.23
1996-05-29,205.08
1996-05-30,205.40
1996-05-31,204.54
1996-06-03,204.30
1996-06-04,204.55
1996-06-05,205.07
1996-06-06,205.91
1996-06-07,203.82
1996-06-10,203.52
1996-06-11,203.24
1996-06-12,202.82
1996-06-13,203.27
1996-06-14,203.98
1996-06-17,204.55
1996-06-18,204.28
1996-06-19,203.90
1996-06-20,203.88
1996-06-21,204.17
1996-06-24,204.48
1996-06-25,204.94
1996-06-26,205.06
1996-06-27,206.07
1996-06-28,207.36
1996-06-30,207.45
1996-07-01,207.35
1996-07-02,206.81
1996-07-03,207.12
1996-07-04,.
1996-07-05,203.85
1996-07-08,203.98
1996-07-09,204.50
1996-07-10,205.31
1996-07-11,205.81
1996-07-12,206.45
1996-07-15,206.04
1996-07-16,206.82
1996-07-17,206.77
1996-07-18,208.11
1996-07-19,207.49
1996-07-22,207.02
1996-07-23,207.62
1996-07-24,206.81
1996-07-25,206.96
1996-07-26,207.19
1996-07-29,206.42
1996-07-30,207.01
1996-07-31,207.98
1996-08-01,209.88
1996-08-02,211.51
1996-08-05,211.42
1996-08-06,211.24
1996-08-07,211.19
1996-08-08,211.06
1996-08-09,211.88
1996-08-12,212.10
1996-08-13,211.02
1996-08-14,211.26
1996-08-15,210.68
1996-08-16,211.45
1996-08-19,211.17
1996-08-20,211.22
1996-08-21,210.87
1996-08-22,210.78
1996-08-23,209.65
1996-08-26,208.81
1996-08-27,209.14
1996-08-28,209.07
1996-08-29,208.30
1996-08-30,207.38
1996-08-31,207.42
1996-09-02,.
1996-09-03,207.96
1996-09-04,207.63
1996-09-05,207.03
1996-09-06,207.65
1996-09-09,208.33
1996-09-10,207.83
1996-09-11,207.99
1996-09-12,208.66
1996-09-13,210.35
1996-09-16,210.60
1996-09-17,209.75
1996-09-18,209.60
1996-09-19,209.24
1996-09-20,209.44
1996-09-23,209.87
1996-09-24,210.48
1996-09-25,211.39
1996-09-26,212.09
1996-09-27,211.81
1996-09-30,211.72
1996-10-01,212.54
1996-10-02,213.15
1996-10-03,213.15
1996-10-04,214.74
1996-10-07,214.33
1996-10-08,214.20
1996-10-09,213.84
1996-10-10,213.18
1996-10-11,213.87
1996-10-14,214.03
1996-10-15,214.05
1996-10-16,214.04
1996-10-17,214.91
1996-10-18,215.09
1996-10-21,215.00
1996-10-22,214.51
1996-10-23,214.63
1996-10-24,214.51
1996-10-25,214.97
1996-10-28,214.90
1996-10-29,216.84
1996-10-30,216.93
1996-10-31,217.41
1996-11-01,217.19
1996-11-04,217.54
1996-11-05,218.53
1996-11-06,218.42
1996-11-07,219.12
1996-11-08,218.94
1996-11-11,219.01
1996-11-12,219.98
1996-11-13,219.89
1996-11-14,220.55
1996-11-15,220.23
1996-11-18,220.20
1996-11-19,220.60
1996-11-20,221.03
1996-11-21,220.95
1996-11-22,220.78
1996-11-25,221.13
1996-11-26,221.14
1996-11-27,221.16
1996-11-28,.
1996-11-29,222.27
1996-11-30,222.31
1996-12-02,222.24
1996-12-03,222.45
1996-12-04,221.80
1996-12-05,220.49
1996-12-06,220.08
1996-12-09,220.95
1996-12-10,220.84
1996-12-11,219.05
1996-12-12,218.85
1996-12-13,219.74
1996-12-16,219.26
1996-12-17,218.77
1996-12-18,218.34
1996-12-19,219.71
1996-12-20,219.89
1996-12-23,220.08
1996-12-24,219.97
1996-12-26,220.08
1996-12-27,220.73
1996-12-30,220.96
1996-12-31,219.53
1997-01-01,.
1997-01-02,218.20
1997-01-03,218.50
1997-01-06,218.17
1997-01-07,218.00
1997-01-08,217.80
1997-01-09,218.69
1997-01-10,217.45
1997-01-13,217.62
1997-01-14,218.91
1997-01-15,218.94
1997-01-16,218.44
1997-01-17,218.64
1997-01-20,218.76
1997-01-21,219.37
1997-01-22,218.92
1997-01-23,218.62
1997-01-24,218.12
1997-01-27,217.69
1997-01-28,218.28
1997-01-29,218.38
1997-01-30,218.76
1997-01-31,220.00
1997-02-03,220.92
1997-02-04,221.17
1997-02-05,220.90
1997-02-06,220.91
1997-02-07,221.71
1997-02-10,221.86
1997-02-11,221.89
1997-02-12,221.75
1997-02-13,223.05
1997-02-14,223.83
1997-02-17,.
1997-02-18,223.82
1997-02-19,223.51
1997-02-20,222.68
1997-02-21,222.82
1997-02-24,222.66
1997-02-25,222.69
1997-02-26,220.69
1997-02-27,220.50
1997-02-28,220.75
1997-03-03,220.75
1997-03-04,220.41
1997-03-05,220.58
1997-03-06,220.23
1997-03-07,221.05
1997-03-10,221.20
1997-03-11,221.13
1997-03-12,220.72
1997-03-13,219.30
1997-03-14,219.61
1997-03-17,219.55
1997-03-18,219.59
1997-03-19,219.37
1997-03-20,219.41
1997-03-21,219.47
1997-03-24,219.94
1997-03-25,219.66
1997-03-26,219.11
1997-03-27,217.71
1997-03-28,.
1997-03-31,217.89
1997-04-01,218.14
1997-04-02,218.27
1997-04-03,218.34
1997-04-04,217.60
1997-04-07,218.47
1997-04-08,218.09
1997-04-09,218.14
1997-04-10,218.17
1997-04-11,217.27
1997-04-14,217.40
1997-04-15,218.67
1997-04-16,218.50
1997-04-17,219.07
1997-04-18,219.35
1997-04-21,219.02
1997-04-22,219.62
1997-04-23,219.02
1997-04-24,218.50
1997-04-25,218.38
1997-04-28,218.80
1997-04-29,220.73
1997-04-30,221.42
1997-05-01,221.78
1997-05-02,222.23
1997-05-05,222.29
1997-05-06,222.35
1997-05-07,221.48
1997-05-08,221.84
1997-05-09,222.75
1997-05-12,223.03
1997-05-13,222.34
1997-05-14,222.97
1997-05-15,223.11
1997-05-16,222.68
1997-05-19,222.72
1997-05-20,222.93
1997-05-21,222.46
1997-05-22,222.11
1997-05-23,222.31
1997-05-26,.
1997-05-27,221.92
1997-05-28,221.95
1997-05-29,222.65
1997-05-30,223.57
1997-05-31,223.62
1997-06-02,224.03
1997-06-03,224.54
1997-06-04,224.56
1997-06-05,224.60
1997-06-06,226.06
1997-06-09,225.65
1997-06-10,225.49
1997-06-11,225.61
1997-06-12,226.77
1997-06-13,227.38
1997-06-16,227.94
1997-06-17,227.65
1997-06-18,228.08
1997-06-19,228.13
1997-06-20,228.59
1997-06-23,228.26
1997-06-24,228.24
1997-06-25,227.70
1997-06-26,227.19
1997-06-27,227.69
1997-06-30,227.19
1997-07-01,228.10
1997-07-02,228.53
1997-07-03,229.92
1997-07-07,230.81
1997-07-08,230.76
1997-07-09,231.26
1997-07-10,231.21
1997-07-11,231.62
1997-07-14,231.44
1997-07-15,231.51
1997-07-16,232.47
1997-07-17,232.50
1997-07-18,232.01
1997-07-21,231.83
1997-07-22,233.53
1997-07-23,233.71
1997-07-24,233.60
1997-07-25,233.36
1997-07-28,234.03
1997-07-29,234.62
1997-07-30,235.42
1997-07-31,235.96
1997-08-01,233.42
1997-08-04,233.20
1997-08-05,233.19
1997-08-06,233.24
1997-08-07,233.04
1997-08-08,231.19
1997-08-11,231.36
1997-08-12,231.00
1997-08-13,231.45
1997-08-14,232.60
1997-08-15,232.65
1997-08-18,233.56
1997-08-19,233.58
1997-08-20,233.22
1997-08-21,232.43
1997-08-22,231.45
1997-08-25,231.40
1997-08-26,231.63
1997-08-27,231.68
1997-08-28,232.86
1997-08-29,232.31
1997-08-31,232.40
1997-09-02,233.03
1997-09-03,232.65
1997-09-04,232.70
1997-09-05,232.34
1997-09-08,232.79
1997-09-09,232.70
1997-09-10,232.30
1997-09-11,232.06
1997-09-12,233.42
1997-09-15,233.77
1997-09-16,236.26
1997-09-17,236.56
1997-09-18,236.34
1997-09-19,236.71
1997-09-22,237.25
1997-09-23,236.79
1997-09-24,237.59
1997-09-25,236.45
1997-09-26,237.10
1997-09-29,237.10
1997-09-30,236.80
1997-10-01,237.98
1997-10-02,238.36
1997-10-03,238.74
1997-10-06,239.27
1997-10-07,239.63
1997-10-08,237.89
1997-10-09,237.73
1997-10-10,236.65
1997-10-13,236.85
1997-10-14,238.06
1997-10-15,237.53
1997-10-16,237.66
1997-10-17,236.70
1997-10-20,237.14
1997-10-21,237.17
1997-10-22,237.47
1997-10-23,238.81
1997-10-24,239.33
1997-10-27,241.19
1997-10-28,239.21
1997-10-29,240.50
1997-10-30,241.23
1997-10-31,240.55
1997-11-03,239.40
1997-11-04,238.95
1997-11-05,239.03
1997-11-06,239.65
1997-11-07,239.66
1997-11-10,239.66
1997-11-11,239.80
1997-11-12,240.19
1997-11-13,240.38
1997-11-14,240.51
1997-11-17,240.80
1997-11-18,240.81
1997-11-19,241.38
1997-11-20,240.98
1997-11-21,241.50
1997-11-24,241.01
1997-11-25,241.20
1997-11-26,241.01
1997-11-27,241.06
1997-11-28,241.07
1997-11-30,241.17
1997-12-01,241.27
1997-12-02,241.44
1997-12-03,241.80
1997-12-04,241.70
1997-12-05,240.79
1997-12-08,240.23
1997-12-09,240.55
1997-12-10,241.24
1997-12-11,242.35
1997-12-12,243.60
1997-12-15,243.15
1997-12-16,243.29
1997-12-17,242.76
1997-12-18,243.62
1997-12-19,244.44
1997-12-22,244.39
1997-12-23,244.34
1997-12-24,244.05
1997-12-26,244.25
1997-12-29,244.12
1997-12-30,243.40
1997-12-31,244.10
1998-01-01,.
1998-01-02,245.38
1998-01-05,247.50
1998-01-06,247.95
1998-01-07,247.05
1998-01-08,248.11
1998-01-09,249.26
1998-01-12,249.37
1998-01-13,248.87
1998-01-14,248.50
1998-01-15,248.28
1998-01-16,247.20
1998-01-19,247.35
1998-01-20,246.98
1998-01-21,247.47
1998-01-22,247.14
1998-01-23,245.33
1998-01-26,246.13
1998-01-27,245.41
1998-01-28,245.28
1998-01-29,246.94
1998-01-30,246.80
1998-01-31,246.84
1998-02-02,246.33
1998-02-03,246.55
1998-02-04,246.44
1998-02-05,245.68
1998-02-06,245.80
1998-02-09,245.47
1998-02-10,245.78
1998-02-11,246.75
1998-02-12,246.92
1998-02-13,247.40
1998-02-16,247.55
1998-02-17,248.29
1998-02-18,247.74
1998-02-19,247.41
1998-02-20,247.22
1998-02-23,246.75
1998-02-24,245.46
1998-02-25,246.17
1998-02-26,245.82
1998-02-27,246.45
1998-02-28,246.43
1998-03-02,245.22
1998-03-03,244.49
1998-03-04,244.78
1998-03-05,244.66
1998-03-06,245.40
1998-03-09,246.35
1998-03-10,246.39
1998-03-11,246.89
1998-03-12,247.98
1998-03-13,247.76
1998-03-16,248.47
1998-03-17,248.11
1998-03-18,247.83
1998-03-19,247.84
1998-03-20,248.07
1998-03-23,248.28
1998-03-24,248.39
1998-03-25,247.45
1998-03-26,247.00
1998-03-27,246.99
1998-03-30,246.70
1998-03-31,247.59
1998-04-01,248.38
1998-04-02,249.18
1998-04-03,250.56
1998-04-06,249.96
1998-04-07,249.84
1998-04-08,249.06
1998-04-09,249.07
1998-04-13,248.26
1998-04-14,248.83
1998-04-15,249.23
1998-04-16,249.59
1998-04-17,249.52
1998-04-20,248.98
1998-04-21,248.47
1998-04-22,248.50
1998-04-23,248.34
1998-04-24,248.77
1998-04-27,246.93
1998-04-28,246.83
1998-04-29,246.79
1998-04-30,248.81
1998-05-01,249.16
1998-05-04,249.26
1998-05-05,248.78
1998-05-06,249.55
1998-05-07,249.35
1998-05-08,249.00
1998-05-11,248.03
1998-05-12,249.29
1998-05-13,249.66
1998-05-14,249.30
1998-05-15,249.44
1998-05-18,250.30
1998-05-19,250.12
1998-05-20,250.76
1998-05-21,250.04
1998-05-22,250.43
1998-05-25,250.58
1998-05-26,251.49
1998-05-27,251.81
1998-05-28,251.72
1998-05-29,252.08
1998-05-31,252.17
1998-06-01,252.63
1998-06-02,252.21
1998-06-03,252.10
1998-06-04,251.82
1998-06-05,252.05
1998-06-08,252.19
1998-06-09,252.20
1998-06-10,253.45
1998-06-11,254.53
1998-06-12,254.61
1998-06-15,255.26
1998-06-16,254.26
1998-06-17,252.84
1998-06-18,253.47
1998-06-19,253.90
1998-06-22,254.25
1998-06-23,254.44
1998-06-24,254.35
1998-06-25,254.38
1998-06-26,254.56
1998-06-29,254.59
1998-06-30,254.26
1998-07-01,254.47
1998-07-02,254.86
1998-07-03,254.91
1998-07-06,255.42
1998-07-07,255.15
1998-07-08,254.84
1998-07-09,255.24
1998-07-10,255.14
1998-07-13,254.40
1998-07-14,253.96
1998-07-15,254.16
1998-07-16,253.90
1998-07-17,253.66
1998-07-20,254.22
1998-07-21,254.88
1998-07-22,254.76
1998-07-23,255.10
1998-07-24,254.87
1998-07-27,254.71
1998-07-28,254.74
1998-07-29,253.88
1998-07-30,254.06
1998-07-31,253.68
1998-08-03,254.57
1998-08-04,254.99
1998-08-05,255.00
1998-08-06,254.74
1998-08-07,255.42
1998-08-10,255.57
1998-08-11,256.00
1998-08-12,255.80
1998-08-13,255.19
1998-08-14,255.93
1998-08-17,255.81
1998-08-18,255.48
1998-08-19,255.43
1998-08-20,255.96
1998-08-21,256.83
1998-08-24,256.66
